"URL","ASIN","Title","Brand","Fulfillment","Category","BSR","Subcategory","Price","Price Trend (90 days) (%)","Monthly Sales","Sales Trend (90 days) (%)","Monthly Revenue","Review Count","Reviews Rating","Seller","Number of Active Sellers","Last Year Sales","Sales Year Over Year (%)","Size Tier","Width","Height","Length","Weight","Storage Fee (Jan - Sep)","Storage Fee (Oct - Dec)","Best Sales Period","Age (Month)","Number of Images","Variation Count","Sales to Reviews"
"https://amazon.com/dp/B006C42KBA","B006C42KBA","Jonard JIC-950C Quick Clip Insertion Tool","JONARD TOOLS","Amazon","Tools & Home Improvement",266148,"Punchdown Tools",186.9,4,26,114,4859.4,115,4.1,"Amazon",7,"N/A","N/A","Small Standard-Size",10.7,0.1,3.3,0.4,"N/A","N/A","04/01/2023",138,7,6,0.23
"https://amazon.com/dp/B002QMQK8G","B002QMQK8G","Connector Insertion Tool Kit, 3 Pc","JONARD TOOLS","Amazon","Industrial & Scientific",112477,"Tool Sets",174.95,54,27,-9,4723.65,47,4.7,"Amazon",10,279,171,"Large Standard-Size",3.7,1.2,9,0.5,"N/A","N/A","04/01/2022",142,6,2,0.57
"https://amazon.com/dp/B00OXRODR2","B00OXRODR2","Jonard Tools TWAF-91630, Full Head Torque Wrench, 9/16"" Drive Size, 30 in-lb Torque","JONARD TOOLS","FBM","Tools & Home Improvement",148771,"Torque Wrenches",44.04,22,106,3,4668.24,474,4.7,"SIM Supply, Inc.",14,1003,-15,"Large Standard-Size",2.5590551181102,10.11811023622,0.98425196850394,0.37926,"N/A","N/A","05/01/2021",102,2,11,0.22
"https://amazon.com/dp/B006C4AO7M","B006C4AO7M","Jonard Tools R30R-1000 Red Insulated Kynar Copper Wire Roll, 30 AWG, 1000 ft Length","JONARD TOOLS","Amazon","Tools & Home Improvement",96376,"Electrical Wire",53.77,-7,86,7,4624.22,127,4.6,"Amazon",3,1062,"N/A","Large Standard-Size",2.7992125984252,2.4,2.7992125984252,0.4,"N/A","N/A","09/01/2022",138,3,30,0.68
"https://amazon.com/dp/B00OXRODRW","B00OXRODRW","Jonard Tools TWAF-1220, Full Head Torque Wrench, 1/2"" Drive Size, 20 in-lb Torque","JONARD TOOLS","Amazon","Tools & Home Improvement",148771,"Torque Wrenches",42.95,-9,106,3,4552.7,476,4.7,"Amazon",4,1003,-15,"Large Standard-Size",2.13,0.8,9,0.300051352755,"N/A","N/A","05/01/2021",102,1,11,0.22
"https://amazon.com/dp/B00E1Q4DUM","B00E1Q4DUM","Jonard Tools EPD-914630, Manual Punchdown Tool with Steel 630 Blade for Wall Jack Modules","JONARD TOOLS","Amazon","Tools & Home Improvement",143260,"Punchdown Tools",47.1,17,94,11,4427.4,179,4.6,"Amazon",4,988,-2,"Large Standard-Size",3,1.2,9.8,0.4,"N/A","N/A","03/01/2022",75,6,9,0.53
"https://amazon.com/dp/B006962GM4","B006962GM4","Jonard JIC-63050 High Leverage Cable Cutter with Red Handle, 9-1/4"" Length","JONARD TOOLS","Amazon","Tools & Home Improvement",75486,"Wire Cutters",20.95,3,211,-33,4420.45,404,4.6,"Amazon",10,"N/A","N/A","Large Standard-Size",3.503937007874,13.661417322835,0.90551181102362,1.0584,"N/A","N/A","08/01/2022",129,4,6,0.52
"https://amazon.com/dp/B00E1Q4GLI","B00E1Q4GLI","Jonard Tools EPD-91461, Manual Punchdown Tool with 2 Steel Blades 66 and 110 for Punchdown Blocks","JONARD TOOLS","Amazon","Tools & Home Improvement",128506,"Punchdown Tools",46.91,"N/A",94,11,4409.54,179,4.6,"Amazon",16,988,-2,"Large Standard-Size",3.5,10.16,1.3,0.421155,"N/A","N/A","03/01/2022",114,6,9,0.53
"https://amazon.com/dp/B00IKDI7Y0","B00IKDI7Y0","Jonard Tools, TTK-225, P Key, for Self Lock Pedestal Lock, Brass, Gold","JONARD TOOLS","Amazon","Tools & Home Improvement",20660,"Multitools",10,41,440,10,4400,624,4.7,"Amazon",10,4025,21,"Small Standard-Size",1.3385826771654,3.3858267716535,0.51181102362205,0.063945,"N/A","N/A","03/01/2023",109,4,0,0.71
"https://amazon.com/dp/B006962H46","B006962H46","Connector Removal Tool Kit, 3 Pc","JONARD TOOLS","Amazon","Industrial & Scientific",110104,"Tool Sets",157.3,"N/A",27,-9,4247.1,47,4.7,"Amazon",17,279,171,"Large Standard-Size",3.7,1.3,9,0.55,"N/A","N/A","04/01/2022",130,6,2,0.57
"https://amazon.com/dp/B006C4D0CI","B006C4D0CI","Jonard Tools WD-30-Y Wire Dispenser with 50 ft Roll of 30 AWG Yellow Insulated Kynar Wire","JONARD TOOLS","Amazon","Tools & Home Improvement",49897,"Electrical Wire",25.23,31,167,-8,4213.41,231,4.6,"Amazon",3,2020,"N/A","Large Standard-Size",4.5275590551181,6.0236220472441,1.4173228346457,0.15435,"N/A","N/A","05/01/2022",84,6,10,0.72
"https://amazon.com/dp/B006C4CWPE","B006C4CWPE","Jonard Tools WD-30-B Wire Dispenser with 50 ft Roll of 30 AWG Blue Insulated Kynar Wire","JONARD TOOLS","Amazon","Tools & Home Improvement",49897,"Electrical Wire",24.95,2,167,-8,4166.65,231,4.6,"Amazon",3,2020,"N/A","Large Standard-Size",4.5275590551181,5.1181102362205,1.1417322834646,0.165375,"N/A","N/A","05/01/2022",78,6,10,0.72
"https://amazon.com/dp/B006C40LFM","B006C40LFM","Jonard Tools H-40 Compact Leather Two Pocket Tool Pouch, Beige","JONARD TOOLS","Amazon","Tools & Home Improvement",57284,"Wire Strippers",13.01,43,320,9,4163.2,842,4.6,"Amazon",1,3112,"N/A","Large Standard-Size",2,1,8.2,0.1,"N/A","N/A","04/01/2023",134,1,5,0.38
"https://amazon.com/dp/B006C4APVM","B006C4APVM","Jonard Tools R-30-TRI Red, White, Blue Insulated Kynar Copper Wire Roll, 30 AWG, 50 ft Length","JONARD TOOLS","Amazon","Tools & Home Improvement",49897,"Electrical Wire",24.57,"N/A",167,-8,4103.19,231,4.6,"Amazon",7,2020,"N/A","Large Standard-Size",3.9,0.8,5.1,0.1,"N/A","N/A","05/01/2022",137,1,10,0.72
"https://amazon.com/dp/B081V16CFT","B081V16CFT","Jonard Tools MDC-28 Pipe and Tube Cutter for Plastic Tubes and Fiber Ducts, Up to 1.1"" (28 mm)","JONARD TOOLS","Amazon","Tools & Home Improvement",79903,"Tube Cutters",44.95,"N/A",91,14,4090.45,48,4.5,"Amazon",1,"N/A","N/A","Large Standard-Size",3.7795275590551,12.007874015748,1.3385826771654,0.588735,"N/A","N/A","04/01/2023",41,7,3,1.9
"https://amazon.com/dp/B00E1Q3WHW","B00E1Q3WHW","Jonard Tools TWAF-71640, Full Head Torque Wrench, 7/16"" Drive Size, 40 in-lb Torque","JONARD TOOLS","Amazon","Tools & Home Improvement",148771,"Torque Wrenches",37.27,17,106,3,3950.62,476,4.7,"Amazon",7,1003,-15,"Large Standard-Size",2,0.8,9.5,0.35,"N/A","N/A","05/01/2021",107,6,11,0.22
"https://amazon.com/dp/B079H1G2RG","B079H1G2RG","Jonard Tools TWAF-71625, Full Head Torque Wrench, 7/16"" Drive Size, 25 in-lb Torque","JONARD TOOLS","Amazon","Tools & Home Improvement",148771,"Torque Wrenches",35.76,23,106,3,3948.5,476,4.7,"Amazon",11,1003,-15,"Large Standard-Size",2.5590551181102,10.157480314961,0.94488188976378,0.39249,"N/A","N/A","05/01/2021",62,5,11,0.22
"https://amazon.com/dp/B09SNT1P3Y","B09SNT1P3Y","Jonard Tools CC-5442 Double Decker High Durability Steel Cable Caddy, Holds Up to Two 12"" Diameter Cable Reels and 100 lb Capacity","JONARD TOOLS","Amazon","Tools & Home Improvement",296257,"Electrical",77.84,"N/A",49,42,3814.16,573,4.8,"Amazon",4,363,"N/A","Small Oversize",25,30.5,5,12.901455,"N/A","N/A","04/01/2023",14,6,3,0.09
"https://amazon.com/dp/B00E1Q4A8M","B00E1Q4A8M","Jonard Tools EPD-914KR, Manual Punchdown Tool with Steel Krone Blade for Punchdown Blocks","JONARD TOOLS","Amazon","Tools & Home Improvement",143260,"Punchdown Tools",40.33,4,94,11,3791.02,179,4.6,"Amazon",13,988,-2,"Large Standard-Size",3.503937007874,10.03937007874,1.259842519685,0.399105,"N/A","N/A","03/01/2022",115,6,9,0.53
"https://amazon.com/dp/B006C48TYC","B006C48TYC","Jonard PT-350 Replacement Speaker for PT-300 Pocket Continuity Tester and Toner","JONARD TOOLS","Amazon","Tools & Home Improvement",35702,"Multi Testers",10.76,12,349,-2,3755.24,1599,4.7,"Amazon",5,3482,"N/A","Small Standard-Size",2.24,4.33,0.63,0.07056,"N/A","N/A","03/01/2023",101,1,3,0.22
"https://amazon.com/dp/B006C4C7U4","B006C4C7U4","Jonard Tools TWAF-71620, Full Head Torque Wrench, 7/16"" Drive Size, 20 in-lb Torque","JONARD TOOLS","Amazon","Tools & Home Improvement",121004,"Torque Wrenches",35.23,6,106,3,3734.38,476,4.7,"Amazon",13,1003,-15,"Large Standard-Size",2.52,10.24,1.06,0.37044,"N/A","N/A","05/01/2021",99,6,11,0.22
"https://amazon.com/dp/B0164696US","B0164696US","Jonard Tools CTF-230, Dual Compression Tool for Coaxial Cable Short and Long F Connector","JONARD TOOLS","Amazon","Tools & Home Improvement",113047,"Crimpers",61.82,-7,60,-34,3709.2,274,4.7,"Amazon",18,821,-8,"Large Standard-Size",2.8,1.1,7.2,0.900154058265,"N/A","N/A","03/01/2022",72,7,8,0.22
"https://amazon.com/dp/B00DDKNLI2","B00DDKNLI2","Jonard Tools EPD-914110, Manual Punchdown Tool with Steel 110 Blade for Punchdown Blocks","JONARD TOOLS","Amazon","Tools & Home Improvement",143260,"Punchdown Tools",39.36,4,94,11,3699.84,179,4.6,"Amazon",15,988,-2,"Large Standard-Size",3,1.2,9.9,0.45,"N/A","N/A","03/01/2022",79,6,9,0.53
"https://amazon.com/dp/B00E1Q47BM","B00E1Q47BM","Jonard Tools EPD-91466, Manual Punchdown Tool with Steel 66 Blade for Punchdown Blocks","JONARD TOOLS","Amazon","Tools & Home Improvement",143260,"Punchdown Tools",39.09,7,94,11,3674.46,179,4.6,"Amazon",12,988,-2,"Large Standard-Size",3.503937007874,10.11811023622,1.2204724409449,0.394695,"N/A","N/A","03/01/2022",74,8,9,0.53
"https://amazon.com/dp/B085YT87YD","B085YT87YD","Jonard Tools CC-2721WS High Durability Steel Cable Caddy with Wheels and Pull Strap, Holds Cable Reels Up to 20” Diameter and 100 lbs Capacity,Black","JONARD TOOLS","Amazon","Tools & Home Improvement",179962,"Wire Strippers",71.6,-3,51,11,3651.6,573,4.8,"Amazon",5,572,-2,"Small Oversize",21.5,27.5,2.5,10.502415,"N/A","N/A","09/01/2022",38,6,3,0.09
"https://amazon.com/dp/B006962OUI","B006962OUI","Jonard Tools TWAF-71630, Full Head Torque Wrench, 7/16"" Drive Size, 30 inch-lb Torque","JONARD TOOLS","Amazon","Tools & Home Improvement",121004,"Torque Wrenches",34.47,7,106,3,3650.64,476,4.7,"Amazon",12,1003,-15,"Large Standard-Size",2,1,9.8,0.4,"N/A","N/A","05/01/2021",137,6,11,0.22
"https://amazon.com/dp/B006C4C8YO","B006C4C8YO","Jonard Tools TWAS-71630, Speed Head Torque Wrench, 7/16"" Drive Size, 30 in-lb Torque","JONARD TOOLS","Amazon","Tools & Home Improvement",148771,"Torque Wrenches",34.47,3,106,3,3650.64,476,4.7,"Amazon",8,1003,-15,"Large Standard-Size",2.4,1,10.5,0.35,"N/A","N/A","05/01/2021",137,6,11,0.22
"https://amazon.com/dp/B00OJWHDTG","B00OJWHDTG","Jonard Tools CSR-1575 Cable Slit and Ring Tool","JONARD TOOLS","Amazon","Tools & Home Improvement",114950,"Wire Strippers",31.57,2,115,77,3630.55,102,4.7,"Amazon",16,274,"N/A","Small Standard-Size",4.6,0.7,8.3,0.05,"N/A","N/A","04/01/2023",68,6,7,1.13
"https://amazon.com/dp/B00IKDI62S","B00IKDI62S","Jonard Tools SST-916 9/16"" Security Shield Tool","JONARD TOOLS","FBA","Tools & Home Improvement",140972,"Keyed Padlocks",29.99,56,121,2,3628.79,833,4.7,"a1-Components",5,1214,-22,"Large Standard-Size",2.8,0.9,6.4,0.1,6.4399999999999995,22.400000000000002,"08/01/2021",108,3,3,0.15
"https://amazon.com/dp/B0B6D7KPLR","B0B6D7KPLR","Jonard Tools CTF-360XL 360° Compression Tool for Long RG6, & RG11 Style F Connectors","JONARD TOOLS","Amazon","Tools & Home Improvement",60933,"Crimpers",59.95,"N/A",60,-34,3597,274,4.7,"Amazon",2,821,-8,"Large Standard-Size",4.3700787401575,9.5275590551181,1.5354330708661,1.034145,"N/A","N/A","03/01/2022",9,7,8,0.22
"https://amazon.com/dp/B071VYC9KF","B071VYC9KF","Jonard Tools CTF-200CG, Compression Tool for Coaxial Cable Long F Connector (Corning Gilbert)","JONARD TOOLS","Amazon","Tools & Home Improvement",113047,"Crimpers",59.6,"N/A",60,-34,3576,274,4.7,"Amazon",2,821,-8,"Large Standard-Size",4.0944881889764,10.275590551181,1.1023622047244,0.937125,"N/A","N/A","03/01/2022",67,3,8,0.22
"https://amazon.com/dp/B00OXRODRM","B00OXRODRM","Mcrmtr TRQ Wrnch,20 ""-lb,9/16""","JONARD TOOLS","Amazon","Tools & Home Improvement",148771,"Torque Wrenches",31.2,6,106,3,3556.3,476,4.7,"Amazon",9,1003,-15,"Large Standard-Size",2.2,0.9,7.1,0.022049774929067,"N/A","N/A","05/01/2021",102,6,11,0.22
"https://amazon.com/dp/B00JHKFWG6","B00JHKFWG6","Jonard Tools UST-525 Universal Cable Stripping Tool with Cable Stop for Coax, Network, and Telephone Cables","JONARD TOOLS","Amazon","Tools & Home Improvement",76307,"Wire Strippers",19.09,27,182,-15,3474.38,738,4.6,"Amazon",8,2178,5,"Large Standard-Size",4.6850393700787,8.4645669291339,1.0236220472441,0.2205,"N/A","N/A","02/01/2022",97,7,3,0.25
"https://amazon.com/dp/B00DWI8D0G","B00DWI8D0G","Jonard Tools EPD-914116, Manual Punchdown Tool with Steel 66 & 110 Combined Blade for Punchdown Blocks","JONARD TOOLS","Amazon","Tools & Home Improvement",143260,"Punchdown Tools",36.65,"N/A",94,11,3445.1,179,4.6,"Amazon",8,988,-2,"Large Standard-Size",3.503937007874,10.196850393701,1.3779527559055,0.403515,"N/A","N/A","03/01/2022",116,6,9,0.53
"https://amazon.com/dp/B0BVSX5FDC","B0BVSX5FDC","Jonard Tools CSR-250 Compact Cable Slit & Ring Tool, (0.125"" - 0.250"")","JONARD TOOLS","Amazon","Tools & Home Improvement",125579,"Wire Strippers",29.95,-4,115,77,3444.25,102,4.7,"Amazon",7,274,"N/A","Small Standard-Size",2.5590551181102,6.259842519685,0.66929133858268,0.077175,"N/A","N/A","04/01/2023",640,6,7,1.13
"https://amazon.com/dp/B0B7TZ9B5G","B0B7TZ9B5G","Jonard Tools TM-25 Mammoth™ Insta-Lock™ Tape Measure, 25'","JONARD TOOLS","Amazon","Tools & Home Improvement",517089,"Tape Measures",22.95,-16,148,-5,3396.6,160,4.6,"Amazon",2,1293,"N/A","Large Standard-Size",4.4094488188976,6.496062992126,1.9685039370079,0.937125,"N/A","N/A","02/01/2022",7,6,0,0.93
"https://amazon.com/dp/B006C4CY3O","B006C4CY3O","Jonard Tools WD-30-R Wire Dispenser with 50 ft Roll of 30 AWG Red Insulated Kynar Wire","JONARD TOOLS","Amazon","Tools & Home Improvement",49897,"Electrical Wire",20.18,43,167,-8,3370.06,231,4.6,"Amazon",2,2020,"N/A","Large Standard-Size",4.7244094488189,6.7322834645669,2.0472440944882,0.16758,"N/A","N/A","05/01/2022",132,6,10,0.72
"https://amazon.com/dp/B08KKM6SG7","B08KKM6SG7","Jonard Tools TBS-100 Analog Telephone Line Tester Butt Set with ABN Clips, Black","JONARD TOOLS","Amazon","Tools & Home Improvement",164979,"Circuit Testers",104.95,6,32,-48,3358.4,10,3.7,"Amazon",8,326,539,"Large Standard-Size",5.67,12.95,3.19,1.23039,"N/A","N/A","02/01/2023",29,6,0,3.2
"https://amazon.com/dp/B00WJPRJTO","B00WJPRJTO","Jonard Tools CWRR-716 Combo Ratcheting Wrench, Reversible, 7/16""","JONARD TOOLS","Amazon","Tools & Home Improvement",78467,"Combination Wrenches",13.19,9,252,1,3323.88,217,4.8,"Amazon",11,2500,"N/A","Large Standard-Size",2.1653543307087,9.3700787401575,0.78740157480315,0.187425,"N/A","N/A","04/01/2023",76,6,3,1.16
"https://amazon.com/dp/B006C3YM9E","B006C3YM9E","Jonard Tools FP-600, Fuse Puller with Cushion Grip, 5"" Length","JONARD TOOLS","Amazon","Industrial & Scientific",19251,"Needle-Nose Pliers",23.44,4,141,0,3305.04,489,4.7,"Amazon",8,1963,-37,"Small Standard-Size",3.740157480315,8.4251968503937,0.66929133858268,0.19845,"N/A","N/A","10/01/2021",134,5,2,0.29
"https://amazon.com/dp/B006C3Y12M","B006C3Y12M","Jonard Tools ES-1964ERG Stainless Steel Electrician Scissors, For Heavy Duty Use With Ergonomic Handle","JONARD TOOLS","Amazon","Tools & Home Improvement",40574,"Scissors & Shears",15.79,8,209,19,3300.11,766,4.4,"Amazon",14,4594,-36,"Small Standard-Size",3.56,10.28,0.6,0.350595,"N/A","N/A","08/01/2021",129,7,0,0.27
"https://amazon.com/dp/B006C49Q6W","B006C49Q6W","Jonard Tools R24Y-0100 Yellow Insulated Kynar Copper Wire Roll, 24 AWG, 100 ft Length","JONARD TOOLS","FBM","Tools & Home Improvement",96376,"Electrical Wire",38.31,53,86,7,3294.66,127,4.6,"PJS Superstore",5,1062,"N/A","Large Standard-Size",2.7,1.2,2.7,0.2,"N/A","N/A","09/01/2022",138,1,30,0.68
"https://amazon.com/dp/B0069627ZU","B0069627ZU","Jonard Tools CT-200, Universal Compression Tool with Dual Head for Coaxial Cable F Connector","JONARD TOOLS","Amazon","Tools & Home Improvement",113047,"Crimpers",54.15,6,60,-34,3249,274,4.7,"Amazon",16,821,-8,"Large Standard-Size",4.0551181102362,10.314960629921,1.0629921259843,0.98784,"N/A","N/A","03/01/2022",122,6,8,0.22
"https://amazon.com/dp/B0B8F728TQ","B0B8F728TQ","Jonard Tools JIC-500 Compact Cable Cutter for Twisted Pair Network Cables, CAT5, CAT5e, CAT6, CAT6A","JONARD TOOLS","Amazon","Tools & Home Improvement",86042,"Wire Cutters",14.95,-2,216,7,3229.2,275,4.5,"Amazon",2,"N/A","N/A","Large Standard-Size",5,9.2125984251969,4.8031496062992,2.105775,"N/A","N/A","04/01/2023",9,6,4,0.79
"https://amazon.com/dp/B00AIBH0KO","B00AIBH0KO","Jonard Tools TTCG-6270-9, Cam Style Locking Terminator Tool for Corning Gilbert Style Terminators, 9"" Length","JONARD TOOLS","Amazon","Industrial & Scientific",43005,"Adjustable Wrenches",43.39,8,74,23,3210.86,193,4.2,"Amazon",8,592,"N/A","Large Standard-Size",3.31,12.52,1.26,0.441,"N/A","N/A","02/01/2023",78,4,3,0.38
"https://amazon.com/dp/B0BVSRSHJS","B0BVSRSHJS","Jonard Tools CSR-125 Compact Cable Slit & Ring Tool, (0-0.125"")","JONARD TOOLS","FBM","Tools & Home Improvement",133280,"Wire Strippers",27.59,84,115,77,3172.85,102,4.7,"DataAlchemy",4,274,"N/A","Small Standard-Size",3.2,0.63,6.9,0.08,"N/A","N/A","04/01/2023",640,6,7,1.13
"https://amazon.com/dp/B006C4C74K","B006C4C74K","Jonard TT-7V Pronged Terminator Tool with 4"" Shaft, 8"" Length","JONARD TOOLS","Amazon","Industrial & Scientific",36506,"Inserters & Extractors",23.09,2,132,-32,3047.88,514,4.6,"Amazon",10,1321,-3,"Large Standard-Size",3.2677165354331,12.59842519685,1.2992125984252,0.1764,"N/A","N/A","03/01/2023",130,6,4,0.26
"https://amazon.com/dp/B072P5WF37","B072P5WF37","Jonard Tools TT-7PT Terminator Tool with PPC 502, T&B CLF and TRL Terminator Tool in Handle","JONARD TOOLS","Amazon","Industrial & Scientific",31643,"Inserters & Extractors",22.95,"N/A",132,-32,3029.4,514,4.6,"Amazon",2,1321,-3,"Large Standard-Size",3.3464566929134,12.48031496063,1.2992125984252,0.341775,"N/A","N/A","03/01/2023",67,3,4,0.26
"https://amazon.com/dp/B0BGMMCGTK","B0BGMMCGTK","Jonard Tools FTF-1125 Fiberglass Fish Tape Rodder, 100 ft for Pushing and Pulling Fiber Optic and Electrical Cable","JONARD TOOLS","Amazon","Tools & Home Improvement",391883,"Fish Tape",149.95,"N/A",20,0,2999,13,4,"Amazon",5,"N/A","N/A","Large Standard-Size",11.692913385827,13.503937007874,3.1496062992126,2.99439,"N/A","N/A","05/01/2023",7,6,6,1.54
"https://amazon.com/dp/B09VMV27XR","B09VMV27XR","Jonard Tools MS-446RB Replacement Blade Set for MS-446","JONARD TOOLS","Amazon","Tools & Home Improvement",198156,"Knives & Razor Blades",104.95,47,28,-49,2938.6,26,4.6,"Amazon",4,289,85,"Large Standard-Size",4.6850393700787,8.503937007874,1.6141732283465,0.2646,"N/A","N/A","03/01/2023",14,6,7,1.08
"https://amazon.com/dp/B0088PD20E","B0088PD20E","Jonard Tools CTF-300, Compression Tool for Coaxial Cable Short F Connector","JONARD TOOLS","Amazon","Tools & Home Improvement",113047,"Crimpers",48.75,12,60,-34,2925,274,4.7,"Amazon",9,821,-8,"Large Standard-Size",4.25,1.15,10.5,1,"N/A","N/A","03/01/2022",76,5,8,0.22
"https://amazon.com/dp/B006C3U20C","B006C3U20C","Jonard Tools CTF-200, Compression Tool for Coaxial Cable Long F Connector","JONARD TOOLS","Amazon","Tools & Home Improvement",113047,"Crimpers",48.75,5,60,-34,2925,274,4.7,"Amazon",16,821,-8,"Large Standard-Size",4.06,10.28,1.02,1.00989,"N/A","N/A","03/01/2022",121,6,8,0.22
"https://amazon.com/dp/B0069629IK","B0069629IK","Jonard Tools ES-1964 Stainless Steel Electrician Scissors, for Heavy Duty Use","JONARD TOOLS","Amazon","Tools & Home Improvement",85737,"Scissors & Shears",13.95,11,209,4,2915.55,1024,4.6,"Amazon",15,4879,-37,"Small Standard-Size",3.2,8.2,0.6,0.249165,"N/A","N/A","08/01/2021",99,7,0,0.2